DRG_Code,DRG Definition,Provider Id,Provider Name,Provider Street Address,Provider City,Provider State,Provider Zip Code,Hospital Referral Region Description, Total Discharges , Average Covered Charges , Average Total Payments ,Average Medicare Payments
313, CHEST PAIN,430016,AVERA MCKENNAN HOSPITAL & UNIVERSITY HEALTH CENTER,1325 S CLIFF AVE  PO BOX 5045,SIOUX FALLS,SD,57117,SD - Sioux Falls,41,"12,058.90","3,724.90","2,903.63"
313, CHEST PAIN,430027,SANFORD USD MEDICAL CENTER,1305 W 18TH ST  PO BOX 5039,SIOUX FALLS,SD,57117,SD - Sioux Falls,118,"13,228.60","3,523.95","2,565.79"
313, CHEST PAIN,430077,RAPID CITY REGIONAL HOSPITAL,353 FAIRMONT BLVD  PO BOX 6000,RAPID CITY,SD,57701,SD - Rapid City,89,"12,789.06","4,655.86","3,144.43"
313, CHEST PAIN,440002,JACKSON-MADISON COUNTY GENERAL HOSPITAL,620 SKYLINE DRIVE,JACKSON,TN,38301,TN - Jackson,92,"10,585.36","3,443.96","2,492.16"
313, CHEST PAIN,440003,SUMNER REGIONAL MEDICAL CENTER,555 HARTSVILLE PIKE,GALLATIN,TN,37066,TN - Nashville,61,"14,582.77","3,661.55","2,464.14"
313, CHEST PAIN,440006,SKYLINE MEDICAL CENTER,3441 DICKERSON PIKE,NASHVILLE,TN,37207,TN - Nashville,38,"21,175.36","3,871.10","2,224.60"
313, CHEST PAIN,440009,CUMBERLAND MEDICAL CENTER,421 S MAIN ST,CROSSVILLE,TN,38555,TN - Nashville,29,"12,003.65","3,144.00","2,259.44"
313, CHEST PAIN,440011,BLOUNT MEMORIAL HOSPITAL,907 E LAMAR ALEXANDER PARKWAY,MARYVILLE,TN,37804,TN - Knoxville,67,"15,006.70","2,939.80","1,801.05"
313, CHEST PAIN,440012,WELLMONT BRISTOL REGIONAL MEDICAL CENTER,ONE MEDICAL PARK BLVD,BRISTOL,TN,37620,TN - Kingsport,193,"10,643.41","3,008.63","2,109.45"
313, CHEST PAIN,440015,UNIVERSITY OF TN MEMORIAL HOSPITAL,1924 ALCOA HIGHWAY,KNOXVILLE,TN,37920,TN - Knoxville,58,"10,642.25","3,593.29","2,741.24"
313, CHEST PAIN,440017,WELLMONT HOLSTON VALLEY MEDICAL CENTER,130 WEST RAVINE ROAD,KINGSPORT,TN,37662,TN - Kingsport,162,"11,065.46","3,107.91","2,171.09"
313, CHEST PAIN,440018,SYCAMORE SHOALS HOSPITAL,1501 WEST ELK AVENUE,ELIZABETHTON,TN,37643,TN - Johnson City,43,"9,199.74","3,125.13","2,220.90"
313, CHEST PAIN,440030,MORRISTOWN HAMBLEN HOSPITAL ASSOCIATION,908 W 4TH NORTH ST,MORRISTOWN,TN,37814,TN - Knoxville,30,"8,600.53","3,056.90","2,224.06"
313, CHEST PAIN,440033,TENNOVA HEALTHCARE-LAFOLLETT MEDICAL CENTER,923 EAST CENTRAL AVENUE,LA FOLLETTE,TN,37766,TN - Knoxville,15,"13,197.66","2,994.66","2,129.06"
313, CHEST PAIN,440034,METHODIST MEDICAL CENTER OF OAK RIDGE,990 OAK RIDGE TURNPIKE BOX 529,OAK RIDGE,TN,37830,TN - Knoxville,23,"10,604.65","2,835.43","1,928.00"
313, CHEST PAIN,440035,GATEWAY MEDICAL CENTER,651 DUNLOP LANE,CLARKSVILLE,TN,37040,TN - Nashville,129,"14,607.25","3,347.87","2,362.75"
313, CHEST PAIN,440039,VANDERBILT UNIVERSITY HOSPITAL,1161 21ST AVENUE SOUTH,NASHVILLE,TN,37232,TN - Nashville,40,"14,136.10","4,522.22","3,424.65"
313, CHEST PAIN,440048,BAPTIST MEMORIAL HOSPITAL,6019 WALNUT GROVE ROAD,MEMPHIS,TN,38120,TN - Memphis,149,"16,314.10","3,584.79","2,423.57"
313, CHEST PAIN,440049,METHODIST HEALTHCARE MEMPHIS HOSPITALS,1265 UNION AVE SUITE 700,MEMPHIS,TN,38104,TN - Memphis,196,"17,821.17","4,157.33","2,913.57"
313, CHEST PAIN,440051,MCNAIRY REGIONAL HOSPITAL,705 E POPLAR AVE,SELMER,TN,38375,TN - Memphis,13,"15,974.38","3,424.00","2,565.53"
313, CHEST PAIN,440053,MIDDLE TENNESSEE MEDICAL CENTER INC,1700 MEDICAL CENTER PARKWAY,MURFREESBORO,TN,37129,TN - Nashville,53,"12,955.67","3,215.03","2,483.00"
313, CHEST PAIN,440056,TENNOVA HEALTHCARE-JEFFERSON MEMORIAL HOSPITAL,110 HOSPITAL DRIVE,JEFFERSON CITY,TN,37760,TN - Knoxville,24,"13,810.00","3,337.33","1,686.45"
313, CHEST PAIN,440058,SOUTHERN TENNESSEE MEDICAL CENTER,185 HOSPITAL ROAD,WINCHESTER,TN,37398,TN - Nashville,26,"12,204.23","3,180.46","2,170.73"
313, CHEST PAIN,440059,COOKEVILLE REGIONAL MEDICAL CENTER,1 MEDICAL CENTER BOULEVARD,COOKEVILLE,TN,38501,TN - Nashville,77,"7,434.75","3,263.37","2,404.64"
313, CHEST PAIN,440063,JOHNSON CITY MEDICAL CENTER,400 N STATE OF FRANKLIN RD,JOHNSON CITY,TN,37604,TN - Johnson City,185,"15,580.44","3,346.09","2,512.52"
313, CHEST PAIN,440064,GRANDVIEW MEDICAL CENTER,1000 HIGHWAY 28,JASPER,TN,37347,TN - Chattanooga,15,"15,007.80","3,468.13","2,512.13"
313, CHEST PAIN,440067,LAKEWAY REGIONAL HOSPITAL,726 MCFARLAND ST,MORRISTOWN,TN,37814,TN - Knoxville,31,"14,885.74","3,233.12","2,362.12"
313, CHEST PAIN,440072,DYERSBURG REGIONAL MEDICAL CENTER,400 TICKLE ST,DYERSBURG,TN,38024,TN - Memphis,18,"26,303.27","2,976.00","2,415.33"
313, CHEST PAIN,440073,MAURY REGIONAL HOSPITAL,1224 TROTWOOD AVE,COLUMBIA,TN,38401,TN - Nashville,39,"8,289.20","3,333.76","2,247.23"
313, CHEST PAIN,440082,ST THOMAS HOSPITAL,"4220 HARDING RD, PO BOX 380",NASHVILLE,TN,37205,TN - Nashville,59,"11,604.22","3,046.37","2,039.11"
313, CHEST PAIN,440083,JAMESTOWN REGIONAL MEDICAL CENTER,436 CENTRAL AVENUE WEST,JAMESTOWN,TN,38556,TN - Nashville,14,"11,391.57","3,198.14","2,297.28"
313, CHEST PAIN,440091,"MEMORIAL HEALTHCARE SYSTEM, INC",2525 DESALES AVE,CHATTANOOGA,TN,37404,TN - Chattanooga,91,"15,862.81","2,850.35","1,960.32"
313, CHEST PAIN,440104,ERLANGER MEDICAL CENTER,975 E 3RD ST,CHATTANOOGA,TN,37403,TN - Chattanooga,30,"13,107.73","3,779.50","2,820.83"
313, CHEST PAIN,440110,FORT LOUDOUN MEDICAL CENTER,550 FORT LOUDOUN MEDICAL CENTER DR,LENOIR CITY,TN,37772,TN - Knoxville,11,"8,064.18","2,755.63","1,738.18"
313, CHEST PAIN,440111,METRO NASHVILLE GENERAL HOSPITAL,1818 ALBION STREET,NASHVILLE,TN,37208,TN - Nashville,11,"15,735.18","4,814.90","4,200.36"
313, CHEST PAIN,440120,TENNOVA HEALTHCARE,900 EAST OAK HILL AVENUE,KNOXVILLE,TN,37917,TN - Knoxville,113,"15,997.32","2,867.24","1,895.31"
313, CHEST PAIN,440125,FORT SANDERS REGIONAL MEDICAL CENTER,1901 W CLINCH AVE,KNOXVILLE,TN,37916,TN - Knoxville,28,"11,372.35","3,115.75","1,993.71"
313, CHEST PAIN,440130,BAPTIST MEMORIAL HOSPITAL UNION CITY,"1201 BISHOP ST, PO BOX 310",UNION CITY,TN,38261,TN - Memphis,14,"10,523.28","2,856.85","2,374.00"
313, CHEST PAIN,440133,BAPTIST HOSPITAL,2000 CHURCH ST,NASHVILLE,TN,37236,TN - Nashville,29,"16,338.41","4,657.75","2,267.86"
313, CHEST PAIN,440137,HERITAGE MEDICAL CENTER,2835 HWY 231 N,SHELBYVILLE,TN,37160,TN - Nashville,26,"13,352.42","3,114.00","2,338.92"
313, CHEST PAIN,440144,HARTON REGIONAL MEDICAL CENTER,1801 N JACKSON ST BOX 460,TULLAHOMA,TN,37388,TN - Nashville,51,"15,940.27","3,154.33","2,202.21"
313, CHEST PAIN,440150,SUMMIT MEDICAL CENTER,5655 FRIST BLVD,HERMITAGE,TN,37076,TN - Nashville,15,"16,384.46","3,755.66","2,069.00"
313, CHEST PAIN,440151,RIVER PARK HOSPITAL,1559 SPARTA STREET,MC MINNVILLE,TN,37110,TN - Nashville,32,"14,096.62","3,367.00","2,523.00"
313, CHEST PAIN,440156,PARKRIDGE MEDICAL CENTER,2333 MCCALLIE AVE,CHATTANOOGA,TN,37404,TN - Chattanooga,36,"23,950.77","3,920.63","2,617.05"
313, CHEST PAIN,440159,DELTA MEDICAL CENTER,3000 GETWELL RD,MEMPHIS,TN,38118,TN - Memphis,13,"18,266.76","3,692.92","3,088.30"
313, CHEST PAIN,440161,CENTENNIAL MEDICAL CENTER,2300 PATTERSON STREET,NASHVILLE,TN,37203,TN - Nashville,26,"21,561.69","3,586.92","2,490.30"
313, CHEST PAIN,440173,PARKWEST MEDICAL CENTER,9352 PARK WEST BLVD,KNOXVILLE,TN,37923,TN - Knoxville,38,"12,617.94","3,076.10","2,114.97"
313, CHEST PAIN,440174,HAYWOOD PARK COMMUNITY HOSPITAL,2545 N WASHINGTON AVE,BROWNSVILLE,TN,38012,TN - Memphis,21,"6,331.71","3,899.71","2,863.33"
313, CHEST PAIN,440175,CROCKETT HOSPITAL,HWY 43 S BOX 847,LAWRENCEBURG,TN,38464,TN - Nashville,21,"13,517.23","2,986.57","2,287.33"
313, CHEST PAIN,440176,INDIAN PATH MEDICAL CENTER,2000 BROOKSIDE DR,KINGSPORT,TN,37660,TN - Kingsport,35,"16,011.54","3,199.05","2,236.68"
313, CHEST PAIN,440182,MCKENZIE REGIONAL HOSPITAL,161 HOSPITAL DRIVE,MC KENZIE,TN,38201,TN - Jackson,15,"15,039.80","2,994.00","2,094.80"
313, CHEST PAIN,440183,ST FRANCIS HOSPITAL,5959 PARK AVE,MEMPHIS,TN,38119,TN - Memphis,70,"30,960.08","3,508.54","2,623.22"
313, CHEST PAIN,440184,FRANKLIN WOODS COMMUNITY HOSPITAL,401 PRINCETON RD,JOHNSON CITY,TN,37601,TN - Johnson City,22,"17,611.04","2,945.36","1,853.13"
313, CHEST PAIN,440185,SKYRIDGE MEDICAL CENTER,2305 CHAMBLISS AVE NW,CLEVELAND,TN,37311,TN - Chattanooga,87,"17,387.89","3,123.01","2,163.42"
313, CHEST PAIN,440186,RIVERVIEW REGIONAL MEDICAL CENTER NORTH,158 HOSPITAL DRIVE,CARTHAGE,TN,37030,TN - Nashville,23,"12,472.86","3,656.00","2,957.43"
313, CHEST PAIN,440187,LIVINGSTON REGIONAL HOSPITAL,315 OAK ST BOX 550,LIVINGSTON,TN,38570,TN - Nashville,18,"13,648.66","3,112.00","2,299.77"
313, CHEST PAIN,440189,REGIONAL HOSPITAL OF JACKSON,367 HOSPITAL BLVD,JACKSON,TN,38305,TN - Jackson,69,"18,390.89","3,233.04","2,369.10"
313, CHEST PAIN,440193,UNIVERSITY MEDICAL CENTER,1411 BADDOUR PARKWAY,LEBANON,TN,37087,TN - Nashville,15,"24,442.60","3,362.33","2,385.53"
313, CHEST PAIN,440194,HENDERSONVILLE MEDICAL CENTER,355 NEW SHACKLE ISLAND RD,HENDERSONVILLE,TN,37075,TN - Nashville,15,"22,104.26","3,860.06","1,640.40"
313, CHEST PAIN,440227,STONECREST MEDICAL CENTER,200 STONECREST BOULEVARD,SMYRNA,TN,37167,TN - Nashville,13,"12,652.76","3,274.00","2,495.23"
313, CHEST PAIN,440228,SAINT FRANCIS BARTLETT MEDICAL CENTER,2986 KATE BOND RD,BARTLETT,TN,38133,TN - Memphis,21,"29,288.90","3,001.66","1,986.80"
313, CHEST PAIN,450002,PROVIDENCE MEMORIAL HOSPITAL,2001 N OREGON ST,EL PASO,TX,79902,TX - El Paso,41,"38,385.65","3,887.48","2,979.48"
313, CHEST PAIN,450007,PETERSON REGIONAL MEDICAL CENTER,551 HILL COUNTRY DRIVE,KERRVILLE,TX,78028,TX - San Antonio,15,"13,991.93","3,235.00","2,413.40"
313, CHEST PAIN,450010,UNITED REGIONAL HEALTH CARE SYSTEM,1600 11TH STREET,WICHITA FALLS,TX,76301,TX - Wichita Falls,42,"19,065.88","3,906.16","2,516.61"
313, CHEST PAIN,450011,ST JOSEPH REGIONAL HEALTH CENTER,2801 FRANCISCAN DR,BRYAN,TX,77802,TX - Bryan,166,"19,215.59","3,550.66","2,371.18"
313, CHEST PAIN,450015,PARKLAND HEALTH AND HOSPITAL SYSTEM,5201 HARRY HINES BLVD,DALLAS,TX,75235,TX - Dallas,33,"19,775.75","6,730.12","5,256.75"
313, CHEST PAIN,450018,UNIVERSITY OF TEXAS MEDICAL BRANCH GAL,301 UNIVERSITY BOULEVARD,GALVESTON,TX,77555,TX - Houston,25,"12,988.92","7,614.96","6,717.04"
313, CHEST PAIN,450021,BAYLOR UNIVERSITY MEDICAL CENTER,3500 GASTON AVE,DALLAS,TX,75246,TX - Dallas,47,"15,966.14","4,180.23","3,249.08"
313, CHEST PAIN,450023,CITIZENS MEDICAL CENTER,2701 HOSPITAL DRIVE,VICTORIA,TX,77901,TX - Victoria,33,"13,083.45","2,862.15","2,114.27"
313, CHEST PAIN,450024,UNIVERSITY MEDICAL CENTER OF EL PASO,4815 ALAMEDA AVE,EL PASO,TX,79905,TX - El Paso,20,"16,070.85","5,152.10","4,189.90"
313, CHEST PAIN,450028,"VHS BROWNSVILLE HOSPITAL COMPANY, LLC",1040 W JEFFERSON ST,BROWNSVILLE,TX,78520,TX - Harlingen,17,"25,605.17","4,417.23","3,431.58"
313, CHEST PAIN,450029,LAREDO MEDICAL CENTER,1700 EAST SAUNDERS,LAREDO,TX,78044,TX - San Antonio,108,"22,392.47","4,054.33","3,065.59"
313, CHEST PAIN,450032,GOOD SHEPHERD MEDICAL CENTER MARSHALL,811 S WASHINGTON,MARSHALL,TX,75670,LA - Shreveport,17,"14,057.00","3,364.94","2,369.88"
313, CHEST PAIN,450033,VHS HARLINGEN HOSPITAL COMPANY LLC,2101 PEASE ST,HARLINGEN,TX,78550,TX - Harlingen,156,"20,280.08","4,097.25","3,062.94"
313, CHEST PAIN,450034,CHRISTUS HOSPITAL,2830 CALDER AVENUE,BEAUMONT,TX,77702,TX - Beaumont,163,"16,529.61","3,136.67","2,061.12"
313, CHEST PAIN,450035,ST JOSEPH MEDICAL CENTER,1401 ST. JOSEPH PARKWAY,HOUSTON,TX,77002,TX - Houston,38,"33,372.05","4,950.71","4,347.60"
313, CHEST PAIN,450037,GOOD SHEPHERD MEDICAL CENTER,700 EAST MARSHALL AVENUE,LONGVIEW,TX,75601,TX - Longview,76,"18,151.65","3,230.15","2,357.26"
313, CHEST PAIN,450039,JPS HEALTH NETWORK,1500 S MAIN ST,FORT WORTH,TX,76104,TX - Fort Worth,14,"20,632.50","4,758.42","4,172.21"
313, CHEST PAIN,450040,COVENANT MEDICAL CENTER,3615 19TH STREET,LUBBOCK,TX,79410,TX - Lubbock,61,"45,675.90","3,571.65","2,410.11"
313, CHEST PAIN,450042,PROVIDENCE HEALTH CENTER,6901 MEDICAL PARKWAY,WACO,TX,76712,TX - Waco,78,"13,412.51","3,094.32","2,072.23"
313, CHEST PAIN,450044,UT SOUTHWESTERN UNIVERSITY HOSPITAL,5909 HARRY HINES BLVD,DALLAS,TX,75390,TX - Dallas,66,"13,938.86","4,044.96","3,262.30"
313, CHEST PAIN,450046,CHRISTUS SPOHN HOSPITAL CORPUS CHRISTI,600 ELIZABETH STREET,CORPUS CHRISTI,TX,78404,TX - Corpus Christi,83,"25,841.75","3,453.06","2,504.14"
313, CHEST PAIN,450051,METHODIST DALLAS MEDICAL CENTER,1441 NORTH BECKLEY AVENUE,DALLAS,TX,75203,TX - Dallas,20,"20,192.60","5,572.75","3,441.25"
313, CHEST PAIN,450054,SCOTT & WHITE MEMORIAL HOSPITAL,2401 31ST ST,TEMPLE,TX,76508,TX - Temple,55,"15,962.36","4,354.72","3,067.05"
313, CHEST PAIN,450056,SETON MEDICAL CENTER AUSTIN,1201 W 38TH ST,AUSTIN,TX,78705,TX - Austin,153,"22,592.75","3,419.03","2,140.84"
313, CHEST PAIN,450058,BAPTIST MEDICAL CENTER,111 DALLAS STREET,SAN ANTONIO,TX,78205,TX - San Antonio,147,"22,431.66","3,544.45","2,531.63"
313, CHEST PAIN,450064,TEXAS HEALTH ARLINGTON MEMORIAL HOSPITAL,800 W RANDOL MILL RD,ARLINGTON,TX,76012,TX - Fort Worth,35,"18,641.77","3,214.97","2,471.22"
313, CHEST PAIN,450068,MEMORIAL HERMANN TEXAS MEDICAL CENTER,6411 FANNIN,HOUSTON,TX,77030,TX - Houston,31,"25,754.93","6,212.51","5,487.35"
313, CHEST PAIN,450072,BRAZOSPORT REGIONAL HEALTH SYSTEM,100 MEDICAL DRIVE,LAKE JACKSON,TX,77566,TX - Houston,17,"17,174.23","4,214.58","2,271.29"
313, CHEST PAIN,450079,BAYLOR MEDICAL CENTER AT IRVING,1901 N MACARTHUR BLVD,IRVING,TX,75061,TX - Dallas,22,"20,201.00","3,749.40","2,272.81"
313, CHEST PAIN,450080,TITUS REGIONAL MEDICAL CENTER,2001 N JEFFERSON,MOUNT PLEASANT,TX,75455,TX - Tyler,17,"9,770.23","3,542.52","2,623.47"
313, CHEST PAIN,450083,EAST TEXAS MEDICAL CENTER,1000 SOUTH BECKHAM STREET,TYLER,TX,75701,TX - Tyler,81,"34,147.19","3,115.77","2,150.48"
313, CHEST PAIN,450087,NORTH HILLS HOSPITAL,4401 BOOTH CALLOWAY ROAD,NORTH RICHLAND,TX,76180,TX - Fort Worth,52,"26,111.21","3,178.88","2,009.51"
313, CHEST PAIN,450097,BAYSHORE MEDICAL CENTER,4000 SPENCER HWY,PASADENA,TX,77504,TX - Houston,58,"30,012.15","3,741.31","2,803.81"
313, CHEST PAIN,450101,HILLCREST BAPTIST MEDICAL CENTER,100 HILLCREST MEDICAL BLVD,WACO,TX,76712,TX - Waco,28,"14,152.17","3,742.71","2,637.82"
313, CHEST PAIN,450102,MOTHER FRANCES HOSPITAL,800 EAST DAWSON,TYLER,TX,75701,TX - Tyler,95,"23,671.24","3,158.25","1,899.75"
313, CHEST PAIN,450104,GUADALUPE REGIONAL MEDICAL CENTER,1215 E COURT ST,SEGUIN,TX,78155,TX - San Antonio,13,"14,355.69","3,295.15","2,513.92"
313, CHEST PAIN,450107,LAS PALMAS MEDICAL CENTER,1801 NORTH OREGON STREET,EL PASO,TX,79902,TX - El Paso,107,"38,504.14","3,816.84","2,725.68"
313, CHEST PAIN,450108,CONNALLY MEMORIAL MEDICAL CENTER,499 10TH STREET,FLORESVILLE,TX,78114,TX - San Antonio,17,"10,414.05","3,405.64","2,619.76"
313, CHEST PAIN,450119,SOUTH TEXAS HEALTH SYSTEM,1102 W TRENTON ROAD,EDINBURG,TX,78539,TX - McAllen,91,"30,924.02","4,432.84","3,495.81"
313, CHEST PAIN,450124,UNIVERSITY MEDICAL CENTER AT BRACKENRIDGE,601 E 15TH STREET,AUSTIN,TX,78701,TX - Austin,47,"19,782.55","4,602.40","3,526.82"
313, CHEST PAIN,450128,KNAPP MEDICAL CENTER,1401 EAST EIGHT STREET,WESLACO,TX,78596,TX - Harlingen,73,"15,660.45","3,889.98","2,889.49"
313, CHEST PAIN,450132,MEDICAL CENTER HOSPITAL,500 W 4TH STREET,ODESSA,TX,79761,TX - Odessa,138,"14,333.02","3,859.41","2,897.12"
313, CHEST PAIN,450133,MIDLAND MEMORIAL HOSPITAL,2200 WEST ILLINOIS AVE,MIDLAND,TX,79701,TX - Odessa,29,"12,980.72","3,427.48","2,136.86"
313, CHEST PAIN,450135,TEXAS HEALTH HARRIS METHODIST FORT WORTH,1301 PENNSYLVANIA AVENUE,FORT WORTH,TX,76104,TX - Fort Worth,162,"17,314.97","3,604.85","2,555.12"
313, CHEST PAIN,450137,BAYLOR ALL SAINTS MEDICAL CENTER AT FW,1400 EIGHTH AVE,FORT WORTH,TX,76104,TX - Fort Worth,40,"14,012.77","3,810.55","3,025.35"
313, CHEST PAIN,450147,DETAR HOSPITAL NAVARRO,506 E SAN ANTONIO ST,VICTORIA,TX,77902,TX - Victoria,51,"24,205.80","3,263.31","2,496.25"
313, CHEST PAIN,450148,TEXAS HEALTH HARRIS METHODIST HOSPITAL CLEBURNE,201 WALLS DRIVE,CLEBURNE,TX,76033,TX - Fort Worth,12,"12,589.25","3,228.16","2,290.16"
313, CHEST PAIN,450152,METROPLEX HOSPITAL,2201 S CLEAR CREEK ROAD,KILLEEN,TX,76542,TX - Temple,122,"15,571.27","3,362.28","2,338.00"
313, CHEST PAIN,450176,MISSION REGIONAL MEDICAL CENTER,900 SOUTH BRYAN ROAD,MISSION,TX,78572,TX - McAllen,57,"15,177.56","4,321.05","3,294.29"
313, CHEST PAIN,450184,MEMORIAL HERMANN HOSPITAL SYSTEM,1635  NORTH LOOP WEST,HOUSTON,TX,77008,TX - Houston,52,"19,448.65","3,892.38","2,996.21"
313, CHEST PAIN,450192,HILL REGIONAL HOSPITAL,101 CIRCLE DRIVE,HILLSBORO,TX,76645,TX - Waco,20,"12,034.75","2,896.25","1,942.05"
313, CHEST PAIN,450193,ST LUKES EPISCOPAL HOSPITAL,6720 BERTNER,HOUSTON,TX,77030,TX - Houston,92,"22,253.42","4,865.36","2,664.89"
313, CHEST PAIN,450196,PARIS REGIONAL MEDICAL CENTER,820 CLARKSVILLE ST,PARIS,TX,75460,TX - Dallas,48,"14,095.37","3,431.54","2,206.75"
313, CHEST PAIN,450200,WADLEY REGIONAL MEDICAL CENTER,1000 PINE STREET,TEXARKANA,TX,75501,AR - Texarkana,30,"18,900.56","3,378.80","2,519.46"
313, CHEST PAIN,450203,WEATHERFORD REGIONAL MEDICAL CENTER,713 E ANDERSON ST,WEATHERFORD,TX,76086,TX - Fort Worth,66,"13,833.69","3,102.62","2,216.93"
313, CHEST PAIN,450209,NORTHWEST TEXAS HOSPITAL,1501 COULTER ROAD,AMARILLO,TX,79106,TX - Amarillo,68,"19,907.08","3,799.60","2,949.33"
313, CHEST PAIN,450210,ETMC CARTHAGE,409 WEST COTTAGE,CARTHAGE,TX,75633,LA - Shreveport,21,"20,353.09","4,096.04","2,363.14"
313, CHEST PAIN,450211,MEMORIAL HEALTH SYSTEM OF EAST TEXAS- LUFKIN,1201 WEST FRANK STREET,LUFKIN,TX,75901,TX - Houston,44,"22,870.09","2,968.18","2,050.40"
313, CHEST PAIN,450222,CONROE REGIONAL MEDICAL CENTER,504 MEDICAL CENTER BLVD,CONROE,TX,77304,TX - Houston,66,"32,533.83","3,461.65","2,526.21"
313, CHEST PAIN,450229,HENDRICK MEDICAL CENTER,1900 PINE,ABILENE,TX,79601,TX - Abilene,32,"15,833.37","3,887.71","1,830.87"
313, CHEST PAIN,450231,BAPTIST ST ANTHONYS HEALTH SYSTEM-BAPTIST CAMPUS,1600 WALLACE BLVD,AMARILLO,TX,79106,TX - Amarillo,106,"14,928.48","3,098.90","1,873.38"
313, CHEST PAIN,450236,HOPKINS COUNTY MEMORIAL HOSPITAL,115 AIRPORT RD,SULPHUR SPRINGS,TX,75482,TX - Dallas,12,"10,187.83","3,205.00","2,269.66"
313, CHEST PAIN,450237,CHRISTUS SANTA ROSA HOSPITAL,333 N SANTA ROSA STREET,SAN ANTONIO,TX,78207,TX - San Antonio,54,"19,724.96","4,759.27","3,606.79"
313, CHEST PAIN,450270,LAKE WHITNEY MEDICAL CENTER,200 N SAN JACINTO STREET,WHITNEY,TX,76692,TX - Waco,15,"2,459.40","2,901.26","2,075.40"
313, CHEST PAIN,450272,CENTRAL TEXAS MEDICAL CENTER,1301 WONDER WORLD DRIVE,SAN MARCOS,TX,78666,TX - Austin,11,"17,219.27","3,393.09","2,684.36"
313, CHEST PAIN,450280,BAYLOR MEDICAL CENTER AT GARLAND,2300 MARIE CURIE DRIVE,GARLAND,TX,75042,TX - Dallas,18,"17,656.72","3,511.22","2,771.00"
313, CHEST PAIN,450289,HARRIS COUNTY HOSPITAL DISTRICT,2525 HOLLY HALL,HOUSTON,TX,77054,TX - Houston,15,"13,265.00","5,751.66","4,925.80"
313, CHEST PAIN,450292,TEXAS HEALTH PRESBYTERIAN HOSPITAL KAUFMAN,850 ED HALL,KAUFMAN,TX,75142,TX - Dallas,27,"13,888.03","3,351.00","2,476.48"
313, CHEST PAIN,450296,CLEVELAND REGIONAL MEDICAL CTR,300 E CROCKETT,CLEVELAND,TX,77327,TX - Houston,24,"36,992.83","4,144.45","3,260.33"
313, CHEST PAIN,450299,COLLEGE STATION MEDICAL CENTER,1604 ROCK PRAIRIE ROAD,COLLEGE STATION,TX,77842,TX - Bryan,50,"18,871.48","3,489.08","2,593.08"
313, CHEST PAIN,450324,TEXOMA MEDICAL CENTER,5016 S US HIGHWAY 75,DENISON,TX,75020,TX - Dallas,25,"17,370.00","3,807.00","2,205.00"
313, CHEST PAIN,450330,OAKBEND MEDICAL CENTER,1705 JACKSON ST,RICHMOND,TX,77469,TX - Houston,44,"20,458.25","3,592.40","2,762.81"
313, CHEST PAIN,450340,SAN ANGELO COMMUNITY MEDICAL CENTER,3501 KNICKERBOCKER ROAD,SAN ANGELO,TX,76904,TX - San Angelo,40,"22,855.07","3,290.00","2,507.20"
313, CHEST PAIN,450346,MEMORIAL HERMANN BAPTIST BEAUMONT HOSPITAL,3080 COLLEGE STREET,BEAUMONT,TX,77701,TX - Beaumont,129,"16,823.01","3,383.27","2,387.60"
313, CHEST PAIN,450358,"METHODIST HOSPITAL,THE",6565 FANNIN,HOUSTON,TX,77030,TX - Houston,97,"28,387.28","4,028.11","3,126.67"
313, CHEST PAIN,450388,METHODIST HOSPITAL,7700 FLOYD CURL DR,SAN ANTONIO,TX,78229,TX - San Antonio,239,"24,520.83","3,623.37","2,547.80"
313, CHEST PAIN,450389,EAST TEXAS MEDICAL CENTER ATHENS,2000 SOUTH PALESTINE,ATHENS,TX,75751,TX - Dallas,117,"22,996.29","3,367.65","2,356.64"
313, CHEST PAIN,450403,MEDICAL CENTER OF MCKINNEY,4500 MEDICAL CENTER DRIVE,MCKINNEY,TX,75069,TX - Dallas,30,"26,398.96","3,387.30","2,290.46"
313, CHEST PAIN,450411,EASTLAND MEMORIAL HOSPITAL,304 S DAUGHERTY,EASTLAND,TX,76448,TX - Abilene,12,"5,944.58","3,234.41","2,396.08"
313, CHEST PAIN,450424,SAN JACINTO METHODIST HOSPITAL,4401 GARTH ROAD,BAYTOWN,TX,77521,TX - Houston,29,"36,052.48","3,759.13","2,870.17"
313, CHEST PAIN,450431,ST DAVIDS MEDICAL CENTER,919 E 32ND ST,AUSTIN,TX,78705,TX - Austin,93,"16,444.52","3,995.50","2,925.30"
313, CHEST PAIN,450447,NAVARRO REGIONAL HOSPITAL,3201 WEST HIGHWAY 22,CORSICANA,TX,75110,TX - Dallas,87,"13,846.00","3,393.71","2,405.68"
313, CHEST PAIN,450462,TEXAS HEALTH PRESBYTERIAN HOSPITAL  DALLAS,8200 WALNUT HILL LANE,DALLAS,TX,75231,TX - Dallas,101,"19,251.00","3,680.26","2,551.08"
313, CHEST PAIN,450465,MATAGORDA REGIONAL MEDICAL CENTER,104 7TH STREET,BAY CITY,TX,77414,TX - Houston,30,"12,172.93","3,418.83","2,378.06"
313, CHEST PAIN,450469,TEXAS HEALTH PRESBYTERIAN HOSPITAL-WNJ,500 N HIGHLAND AVENUE,SHERMAN,TX,75091,TX - Dallas,44,"13,037.06","3,411.47","2,209.72"
